,logLikelihood,Gene,AccNum
605,-17.710387584021383,DAGLB,NM_139179
606,-17.710387584021383,AP5S1,NM_001204446
607,-17.717515404036657,CCDC107,NM_174923
608,-17.717686886502996,FIS1,NM_016068
609,-17.71914037513098,TBCA,NM_001297738
610,-17.720368473019064,NCBP3,NM_001114118
611,-17.720368473019064,MRPL40,NM_003776
612,-17.723904127851373,ARMC10,NM_031905
613,-17.724492190202927,PRMT6,NM_018137
614,-17.725553020541657,SFXN1,NM_001322977
615,-17.728153802241714,MPRIP,NM_201274
616,-17.729019228518144,MRPL58,NM_001545
617,-17.729121264128658,NAA30,NM_001011713
618,-17.730109406501555,DGAT1,NM_012079
619,-17.735705392005674,TINF2,NM_012461
620,-17.73632664784993,SS18,NM_001007559
621,-17.739759662333714,FAM8A1,NM_016255
622,-17.740240547171066,LANCL1,NM_006055
623,-17.740640627192406,CSNK1D,NM_139062
624,-17.742841328871123,TMEM43,NM_024334
625,-17.742841328871123,KIF20A,NM_005733
626,-17.742841328871123,APP,NM_000484
627,-17.745686281003355,MRPS36,NM_033281
628,-17.748608796841584,PON2,NM_000305
629,-17.749809998187217,BTBD6,NM_033271
630,-17.752075004818067,SUSD1,NM_001282640
631,-17.75405453067387,RASGRP2,NM_153819
632,-17.75810880100191,DUS3L,NM_020175
633,-17.75858968583926,MFHAS1,NM_004225
634,-17.763044036188642,SOS1,NM_005633
635,-17.765558355155356,TUBGCP5,NM_001354375
636,-17.76655785548844,PDLIM1,NM_020992
637,-17.76874205730328,NDUFA8,NM_001318195
638,-17.76874205730328,MKS1,NM_017777
639,-17.77101220583782,LSM14A,NM_001114093
640,-17.776127306504588,TAF4B,NM_001293725
641,-17.776779673808278,SSH1,NM_018984
642,-17.777526886859015,VCPKMT,NM_024558
643,-17.777526886859015,ANKFY1,NM_001257999
644,-17.781825327619227,CLCN7,NM_001287
645,-17.78511681201936,PURA,NM_005859
646,-17.787961764151593,ATP9B,NM_198531
647,-17.789361344506016,FAM117A,NM_030802
648,-17.796330013822107,CST3,NM_001288614
649,-17.79859502045296,SLC9A6,NM_001042537
650,-17.799081047193997,PRTN3,NM_002777
651,-17.799183082804515,HSPB1,NM_001540
652,-17.8008651689875,RPS6KA1,NM_002953
653,-17.80178386450457,ZNF772,NM_001024596
654,-17.803325579680653,CNIH1,NM_005776
655,-17.80631090281979,SEPT7,NM_001011553
656,-17.807379850008694,ENSA,NM_207043
657,-17.808581051354327,ALG11,NM_001004127
658,-17.809564051823536,DHRS13,NM_144683
659,-17.81043462000365,NUP188,NM_015354
660,-17.814679152490307,RAB32,NM_006834
661,-17.814679152490307,C15orf61,NM_001143936
662,-17.81753222147271,NFATC2IP,NM_032815
663,-17.817601668328532,PAXX,NM_183241
664,-17.81834888137927,CEP85L,NM_001042475
665,-17.820863200345983,SDF2L1,NM_022044
666,-17.82391282843725,HES6,NM_018645
667,-17.824500890788805,MEGF8,NM_001271938
668,-17.826513610137308,PLBD2,NM_173542
669,-17.828170619677767,RPS12,NM_001016
670,-17.828243307643604,CDK2AP1,NM_004642
671,-17.83101557181,IRF2BP1,NM_015649
672,-17.834481779786486,TRIM58,NM_015431
673,-17.834551226642308,NUCKS1,NM_022731
674,-17.839833594858433,PGGT1B,NM_005023
675,-17.843918976645906,ACAP3,NM_030649
676,-17.846519758345966,RMC1,NM_013326
677,-17.848201844528948,REEP5,NM_005669
678,-17.855170513845042,UMPS,NM_000373
679,-17.85575343429291,TYW5,NM_001039693
680,-17.859807704620952,RPL32,NM_001007074
681,-17.86346931665974,CDC25C,NM_001318098
682,-17.864538263848644,VTI1B,NM_006370
683,-17.866391832497964,RCN2,NM_001271837
684,-17.86710700710256,NF1,NM_001042492
685,-17.87023628496328,TMEM167B,NM_001322248
686,-17.87069027325818,SLC38A7,NM_001308384
687,-17.874102572961107,RNF149,NM_173647
688,-17.874588599702143,PAK4,NM_001014831
689,-17.87578465914409,NOC4L,NM_024078
690,-17.880286620816783,PTPN2,NM_002828
691,-17.88207074261028,TMBIM1,NM_001321427
692,-17.88288740251684,LMNB1,NM_005573
693,-17.886194459794144,PMVK,NM_006556
694,-17.891640193626433,ZNF473,NM_015428
695,-17.894391226998323,SPCS1,NM_014041
696,-17.89472186016384,PPP2CB,NM_001009552
697,-17.896175348791825,HSPA4L,NM_014278
698,-17.89716349116472,ATP6V0A1,NM_001130020
699,-17.898776130491882,NFX1,NM_001318758
700,-17.900489328134302,TRAM2,NM_012288
701,-17.903474651273438,FAM76A,NM_001143912
702,-17.90454359846234,PFDN6,NM_001185181
703,-17.904543598462343,PREB,NM_013388
704,-17.90681374699688,GRK2,NM_001619
705,-17.90965869912911,CNOT3,NM_014516
706,-17.91005877915045,TBC1D10B,NM_015527
707,-17.91005877915045,SORT1,NM_002959
708,-17.91064169959832,FAM110A,NM_001289145
709,-17.911058279483534,SLC35D1,NM_015139
710,-17.911058279483534,HINT3,NM_138571
711,-17.91411304947849,MCCC1,NM_020166
712,-17.91411304947849,IRF2BP2,NM_182972
713,-17.91452448746002,SCCPDH,NM_016002
714,-17.914593934315842,RNASE1,NM_198235
715,-17.914593934315842,ABCC1,NM_004996
716,-17.916378056109345,EEFSEC,NM_021937
717,-17.91686408285038,ICE1,NM_015325
718,-17.921108615337037,LGR4,NM_018490
719,-17.921108615337037,GNAI3,NM_006496
720,-17.921562603631937,NFS1,NM_021100
721,-17.921893236797455,ZSWIM3,NM_080752
722,-17.93472719477754,PSMG4,NM_001128592
723,-17.93521322151858,SLC22A16,NM_033125
724,-17.935315257129094,SMAP1,NM_001281439
725,-17.940830437817205,AK3,NM_016282
726,-17.943512024333273,APLF,NM_173545
727,-17.944965512961257,SF3B5,NM_031287
728,-17.948798607466383,HEBP2,NM_014320
729,-17.950480693649368,SIN3B,NM_015260
730,-17.951549640838273,POLR3GL,NM_032305
731,-17.951549640838273,IMPAD1,NM_017813
732,-17.951549640838273,APPL1,NM_012096
733,-17.9543945929705,NCR3LG1,NM_001202439
734,-17.957616630514817,CTC1,NM_025099
735,-17.961599976691772,RPL12,NM_000976
736,-17.96989877950647,H2AFY,NM_138610
737,-17.970283320945548,PIN1,NM_006221
738,-17.971580865689454,BCL11A,NM_022893
739,-17.97395304983451,PRKCB,NM_002738
740,-17.97459730028802,ABHD3,NM_138340
741,-17.97840740018389,FBXO21,NM_033624
742,-17.979132455453414,HYI,NM_001330526
743,-17.981252352316123,CNNM3,NM_017623
744,-17.98595898994785,MAPK7,NM_139033
745,-17.989872889268987,TOMM7,NM_019059
746,-17.990518066709203,GNG5,NM_005274
747,-17.994053721541512,DHCR24,NM_014762
748,-17.99415575715203,SEC62,NM_003262
749,-17.99415575715203,NECAP2,NM_018090
750,-17.99415575715203,MRPS7,NM_015971
751,-17.996425905686568,PPP1CB,NM_002709
752,-17.996670076118743,ADH5,NM_000671
753,-17.99700070928426,HSPH1,NM_006644
754,-17.998069656473163,MED9,NM_018019
755,-17.998069656473167,MOAP1,NM_022151
756,-17.999923225122487,DEF6,NM_022047
757,-18.007639107489315,COPS5,NM_006837
758,-18.008050545470844,RBBP4,NM_005610
759,-18.008504533765745,SEMA4A,NM_022367
760,-18.009904114120168,SLC35F6,NM_017877
761,-18.009904114120168,NDUFAB1,NM_005003
762,-18.0111053154658,NSFL1C,NM_016143
763,-18.0111053154658,ISOC1,NM_016048
764,-18.014775044354764,DYNLL2,NM_080677
765,-18.014775044354764,DMWD,NM_004943
766,-18.01501921478694,C17orf49,NM_001142798
767,-18.01907348511498,CDC73,NM_024529
768,-18.01947356513632,PGRMC1,NM_006667
769,-18.020473065469403,UBE2A,NM_003336
770,-18.023387464457453,ATP6V0E1,NM_003945
771,-18.028253252788364,S100A4,NM_019554
772,-18.028253252788364,PFKFB2,NM_006212
773,-18.03522192210446,HSPG2,NM_001291860
774,-18.037903508620527,NXF1,NM_006362
775,-18.040675772786923,IDH3A,NM_005530
776,-18.045460240288172,RPS11,NM_001015
777,-18.045860320309515,THEMIS2,NM_001105556
778,-18.046190953475033,GATA2,NM_001145661
779,-18.046859820642595,TEX264,NM_001243725
780,-18.04871338929192,TSPAN3,NM_005724
781,-18.049704772774827,PLAA,NM_001031689
782,-18.05155834142415,ASB6,NM_017873
783,-18.05299625717496,PSAT1,NM_058179
784,-18.05441141040656,TMUB1,NM_031434
785,-18.054780378968463,SCFD1,NM_016106
786,-18.054780378968463,PPP2R1A,NM_014225
787,-18.054780378968463,DNAJA3,NM_005147
788,-18.0586942782896,MED17,NM_004268
789,-18.0586942782896,ARRDC4,NM_183376
790,-18.06462089695924,RNF181,NM_016494
791,-18.065208959310795,ATPAF2,NM_145691
792,-18.06689104549378,YTHDF1,NM_017798
793,-18.06706252796012,ALG8,NM_001007027
794,-18.06826372930575,EIF4EBP1,NM_004095
795,-18.06826372930575,COPS6,NM_006833
796,-18.06907524730862,CLN6,NM_017882
797,-18.071116798288156,MAP7,NM_003980
798,-18.073129517636662,POFUT1,NM_015352
799,-18.075259295164294,MAPKAPK2,NM_004759
800,-18.08116713414166,MFSD12,NM_174983
801,-18.08295125593516,WDR18,NM_024100
802,-18.083227464813472,COA7,NM_023077
803,-18.083767915841715,QSOX2,NM_181701
804,-18.08401208627389,RXRB,NM_001270401
805,-18.085694172456876,PTPN9,NM_002833
806,-18.088547241439283,FUNDC1,NM_173794
807,-18.09114802313934,EIF2S3B,NM_001357734
808,-18.09114802313934,EIF2S3,NM_001415
809,-18.095061922460474,FTH1,NM_002032
810,-18.095061922460474,BOD1L1,NM_148894
811,-18.09626312380611,PAIP1,NM_006451
812,-18.096915491109797,TMEM8A,NM_021259
813,-18.100348505593583,FBXL5,NM_012161
814,-18.102361224942086,PIP4P1,NM_001100814
815,-18.102361224942086,MTA2,NM_004739
816,-18.10294928729364,CTNNAL1,NM_001286974
817,-18.104631373476625,MAN2C1,NM_001256494
818,-18.104631373476625,BSPRY,NM_001317943
819,-18.105214293924494,UBE2Z,NM_023079
820,-18.10689638010748,WBP4,NM_007187
821,-18.107484442459032,FBXO3,NM_012175
822,-18.110810279428613,ZHX2,NM_014943
823,-18.11241156079559,SLC2A4RG,NM_020062
824,-18.112999623147143,C2orf49,NM_024093
825,-18.11386504942357,RAB11FIP3,NM_014700
826,-18.116237233568626,TADA2B,NM_152293
827,-18.117048751571495,FBXO31,NM_024735
828,-18.117534778312532,PAF1,NM_019088
829,-18.119318900106034,TMEM135,NM_022918
830,-18.119318900106034,JOSD2,NM_001270639
831,-18.121550713244186,GOLPH3,NM_022130
832,-18.122335334704605,ZMAT5,NM_019103
833,-18.12323279942717,NABP2,NM_024068
834,-18.123773250455415,SUMF1,NM_182760
835,-18.127356516611034,MRPS16,NM_016065
836,-18.127515667310213,GALT,NM_000155
837,-18.127687149776552,CBX2,NM_005189
838,-18.128103729661767,SNX27,NM_030918
839,-18.132385670558104,GCLC,NM_001498
840,-18.132802250443323,PFDN2,NM_012394
841,-18.134201830797746,ITGA5,NM_002205
842,-18.134201830797746,C6orf120,NM_001029863
843,-18.141791755958092,FAF2,NM_014613
844,-18.143852086629906,ERH,NM_004450
845,-18.144023569096245,GNB2,NM_005273
846,-18.144252166651246,PPM1G,NM_177983
847,-18.144636708090324,MUS81,NM_001350283
848,-18.14570565527923,MED14,NM_004229
849,-18.146036288444748,WDR43,NM_015131
850,-18.1466243507963,MRPL43,NM_176792
851,-18.146906856624863,EEF1E1,NM_004280
852,-18.151803756415205,PWWP2A,NM_001349732
853,-18.152674324595324,EFNB1,NM_004429
854,-18.159291041227032,C9orf40,NM_017998
855,-18.161373207431357,HNRNPUL1,NM_007040
856,-18.16275724920352,NELFB,NM_015456
857,-18.16573688013041,TSEN54,NM_207346
858,-18.169341377080535,NOL7,NM_016167
859,-18.172423043617943,RECQL4,NM_004260
860,-18.172839623503158,FAM199X,NM_207318
861,-18.1768938938312,PSMD9,NM_002813
862,-18.179322266078216,KIF21B,NM_001252100
863,-18.179722346099556,DCTN5,NM_001199743
864,-18.179803150915564,BLOC1S3,NM_212550
865,-18.18039121326712,EGLN1,NM_022051
866,-18.1810043522612,MTA1,NM_004689
867,-18.181592414612755,COG8,NM_032382
868,-18.182073299450103,PTPN18,NM_014369
869,-18.182073299450103,MYB,NM_001130173
870,-18.182073299450103,DCTN6,NM_006571
871,-18.188311771592986,BRCC3,NM_024332
872,-18.192225670914123,ATP6V0B,NM_001294333
873,-18.193042330820678,DTD1,NM_001318043
874,-18.19482645261418,TERF2IP,NM_018975
875,-18.19482645261418,DHX33,NM_020162
876,-18.19709660114872,EGR1,NM_001964
877,-18.197740851602234,PATZ1,NM_014323
878,-18.198740351935317,RAB3GAP2,NM_012414
879,-18.201795121930274,MIER2,NM_017550
880,-18.20302321981836,PDCD2,NM_002598
881,-18.20302321981836,CBR1,NM_001286789
882,-18.20302321981836,C9orf16,NM_024112
883,-18.204476708446343,RPL3,NM_000967
884,-18.204876788467683,CLEC16A,NM_015226
885,-18.205464850819236,TESC,NM_017899
886,-18.208309802951465,GRSF1,NM_002092
887,-18.21057480958232,SLBP,NM_006527
888,-18.211776010927952,OSBP,NM_002556
889,-18.212844958116857,EMILIN2,NM_032048
890,-18.212844958116857,CRTC3,NM_022769
891,-18.215115106651396,UBR1,NM_174916
892,-18.21575935710491,DDI2,NM_032341
893,-18.218131541249967,TRAPPC8,NM_014939
894,-18.221213207787375,YY1,NM_003403
895,-18.222997329580878,STX6,NM_005819
896,-18.224748862619684,VPS13C,NM_001018088
897,-18.226328308454146,ARRB1,NM_004041
898,-18.228512510268988,AKAP9,NM_005751
899,-18.228593315084996,DSG2,NM_001943
900,-18.233047665434377,VIRMA,NM_015496
901,-18.235317813968916,MICU2,NM_152726
902,-18.237101935762418,COX8A,NM_004074
903,-18.238162766101148,CIB1,NM_001277764
904,-18.239231713290053,RBM19,NM_001146699
905,-18.23956234645557,TPGS2,NM_015476
906,-18.241015835083555,LRP11,NM_032832
907,-18.245470185432936,SREBF1,NM_001005291
908,-18.24748290478144,URI1,NM_003796
909,-18.24938408475407,VCPIP1,NM_025054
910,-18.250585286099707,MAP2K7,NM_001297555
911,-18.25198486645413,UQCRFS1,NM_006003
912,-18.26163512228629,COG1,NM_018714
913,-18.269415309605254,MPHOSPH6,NM_005792
914,-18.269415309605254,HDAC10,NM_032019
915,-18.269415309605254,BRI3,NM_015379
916,-18.270003371956808,CALM1,NM_006888
917,-18.271685458139793,MYO1G,NM_033054
918,-18.279065565437413,CAPN2,NM_001748
919,-18.279237047903752,MED22,NM_181491
920,-18.28183782960381,HECTD3,NM_024602
921,-18.28183782960381,GLOD4,NM_016080
922,-18.283519915786794,NGLY1,NM_018297
923,-18.284107978138348,PDHX,NM_003477
924,-18.286536350385365,RAB40C,NM_001172663
925,-18.28695293027058,TAPT1,NM_153365
926,-18.28743381510793,PDXP,NM_020315
927,-18.28760529757427,RPL36,NM_015414
928,-18.291888165457312,RAD23B,NM_002874
929,-18.292806860974384,REPS2,NM_004726
930,-18.295321179941098,SLC25A10,NM_001270888
931,-18.295802064778446,ERCC2,NM_000400
932,-18.296586686238864,PIP5K1C,NM_012398
933,-18.297174748590418,SRXN1,NM_080725
934,-18.299856335106487,CFL1,NM_005507
935,-18.300775030623562,SARAF,NM_016127
936,-18.301019201055734,PDPK1,NM_002613
937,-18.30164045689999,EMC8,NM_006067
938,-18.302457116806547,EMC1,NM_015047
939,-18.3071556375881,TRIP6,NM_003302
940,-18.308224584777005,SAMD4B,NM_018028
941,-18.310008706570507,CYBA,NM_000101
942,-18.318205473774686,DDB2,NM_000107
943,-18.31879353612624,CAPRIN1,NM_005898
944,-18.320475622309225,WDR92,NM_138458
945,-18.32097773794108,METTL26,NM_032366
946,-18.324357483184222,UGCG,NM_003358
947,-18.330039931421688,SF3A1,NM_005877
948,-18.33062799377324,VPS51,NM_013265
949,-18.33062799377324,POLR3D,NM_001722
950,-18.330697440629063,IQCE,NM_152558
951,-18.33168882411197,MACF1,NM_012090
952,-18.33454189309438,ESRRA,NM_001282450
953,-18.335743094440012,ZBTB7A,NM_015898
954,-18.336223979277364,RANBP2,NM_006267
955,-18.336223979277364,CXXC5,NM_001317199
956,-18.337596663089336,ALKBH7,NM_032306
957,-18.33899624344376,COPB1,NM_016451
958,-18.34151056241047,GGNBP2,NM_024835
959,-18.342462451420243,TMBIM4,NM_001282606
960,-18.344592228947878,TNFRSF1B,NM_001066
961,-18.345307403552475,PSMF1,NM_178578
962,-18.34637635074138,METTL2B,NM_018396
963,-18.34637635074138,METTL2A,NM_181725
964,-18.34637635074138,HBM,NM_001003938
965,-18.34686237748242,PKD1,NM_001009944
966,-18.349221302873612,SLC12A7,NM_006598
967,-18.352614822884263,MSH2,NM_000251
968,-18.354744600411898,CKB,NM_001823
969,-18.357014748946437,ALDOC,NM_005165
970,-18.357345382111955,RPL24,NM_000986
971,-18.360480956922924,SLC39A8,NM_001135147
972,-18.360811590088442,DTYMK,NM_001320905
973,-18.364725489409576,TEX261,NM_144582
974,-18.364794936265397,FAM173A,NM_023933
975,-18.366995637944118,CCT5,NM_012073
976,-18.373147647353655,NOL4L,NM_001256798
977,-18.373547727374994,RAD51AP1,NM_001130862
978,-18.37396430726021,STXBP2,NM_001272034
979,-18.374547227708078,ZFPM1,NM_153813
980,-18.377045973797618,EIPR1,NM_001330530
981,-18.377217456263956,NANP,NM_152667
982,-18.37763403614917,DST,NM_001144769
983,-18.38333205726381,NAA16,NM_024561
984,-18.388651833889618,PHF2,NM_005392
985,-18.39063135974542,TPP2,NM_001330588
986,-18.39172538357685,ZNRF1,NM_032268
987,-18.392794330765756,MSH3,NM_002439
988,-18.392896366376274,NDUFB5,NM_002492
989,-18.395166514910812,H1F0,NM_005318
990,-18.395166514910812,CARMIL1,NM_017640
991,-18.395566594932152,SNX4,NM_003794
992,-18.396950636704315,RBM8A,NM_005105
993,-18.397020083560136,ATP6AP2,NM_005765
994,-18.399449382793854,UQCC2,NM_032340
995,-18.399620865260193,DNMT1,NM_001130823
996,-18.402465817392425,PEX13,NM_002618
997,-18.402946702229777,MIGA2,NM_001329990
998,-18.40414790357541,RCAN1,NM_004414
999,-18.406135546281387,CTU1,NM_145232
1000,-18.407817632464372,RBFA,NM_024805
1001,-18.413515653579008,NDUFAF3,NM_199069
1002,-18.41396964187391,ARHGDIA,NM_001185077
1003,-18.415369222228332,IRGQ,NM_001007561
1004,-18.41763937076287,RPL22L1,NM_001099645
1005,-18.419423492556373,PSMA2,NM_002787
1006,-18.42024015246293,TTLL11,NM_001139442
1007,-18.42024015246293,NPM3,NM_006993
1008,-18.421883903249526,C14orf93,NM_021944
1009,-18.434588929076646,ZCCHC4,NM_024936
1010,-18.435241296380333,STARD8,NM_001142503
1011,-18.43777263122457,IMPACT,NM_018439
1012,-18.4388334615633,TATDN2,NM_014760
1013,-18.439902408752204,FAM234B,NM_020853
1014,-18.447453998516163,SYNE3,NM_152592
1015,-18.4486551998618,LEMD2,NM_181336
1016,-18.449952744605707,RGS16,NM_002928
1017,-18.451255981561857,TTC27,NM_017735
1018,-18.45173686639921,PDIA5,NM_006810
1019,-18.454007014933747,GAB2,NM_080491
1020,-18.45537455684203,STARD7,NM_020151
1021,-18.45962423123237,SHKBP1,NM_138392
1022,-18.45962423123237,CCDC117,NM_173510
1023,-18.459705036048383,ZNF268,NM_152943
1024,-18.460245487076627,STT3B,NM_178862
1025,-18.461558604697707,THTPA,NM_024328
1026,-18.461889237863225,PGAM5,NM_001170543
1027,-18.461894379766914,SMARCC1,NM_003074
1028,-18.464159386397764,PIGK,NM_005482
1029,-18.464944007858183,PRDX4,NM_006406
1030,-18.46584147258075,PTRH1,NM_001002913
1031,-18.46584147258075,MOGS,NM_006302
1032,-18.46584147258075,CDKN2AIP,NM_017632
1033,-18.4680732857189,C1orf198,NM_001136494
1034,-18.469274487064535,MARCH5,NM_017824
1035,-18.47095657324752,CAPN1,NM_001198868
1036,-18.471458688879377,NOMO2,NM_173614
1037,-18.471458688879377,NOMO1,NM_014287
1038,-18.472527636068282,LHPP,NM_022126
1039,-18.475993844044766,NGRN,NM_001033088
1040,-18.476810503951324,SKI,NM_003036
1041,-18.48217789190044,STXBP1,NM_003165
1042,-18.48250852506596,ENDOD1,NM_015036
1043,-18.484362093715283,MRPS9,NM_182640
1044,-18.488104510570082,HMBS,NM_000190
1045,-18.489958079219406,LAMTOR2,NM_014017
1046,-18.491261316175557,FUBP3,NM_003934
1047,-18.491742201012904,MYO1C,NM_001080779
1048,-18.492558860919463,MUL1,NM_024544
1049,-18.493146923271016,CDKN2AIPNL,NM_080656
1050,-18.496613131247504,MRPS30,NM_016640
1051,-18.497673961586234,WNK1,NM_001184985
1052,-18.497845444052572,ENDOG,NM_004435
1053,-18.498844944385656,DAPK3,NM_001348
1054,-18.501115092920195,AKT1,NM_005163
1055,-18.502209116751626,CLPP,NM_006012
1056,-18.50238059921796,DCAF7,NM_005828
1057,-18.50498138091802,FCGRT,NM_001136019
1058,-18.50742625302891,SMURF1,NM_020429
1059,-18.507495699884732,THYN1,NM_014174
1060,-18.509679901699574,SSFA2,NM_001130445
1061,-18.510679402032657,P3H1,NM_001243246
1062,-18.510679402032657,CLTA,NM_007096
1063,-18.51463163675018,IRF8,NM_002163
1064,-18.516194582720768,HNRNPUL2,NM_001079559
1065,-18.517403900916577,UBFD1,NM_019116
1066,-18.518945616092658,ATP5F1D,NM_001687
1067,-18.521317800237714,CYTL1,NM_018659
1068,-18.524681972603684,CTR9,NM_014633
1069,-18.5247840082142,KCNH2,NM_000238
1070,-18.525616240997927,UBE2G1,NM_003342
1071,-18.525844838552928,CCNF,NM_001761
1072,-18.528697907535335,FBXL18,NM_024963
1073,-18.53029918890231,DNAJC3,NM_006260
1074,-18.53037999371832,EXOSC7,NM_015004
1075,-18.530710626883838,RP9,NM_203288
1076,-18.531298689235392,SIRT7,NM_016538
1077,-18.531298689235392,PPARA,NM_005036
1078,-18.538748243388838,DOCK5,NM_024940
1079,-18.53966693890591,HIST1H2AI,NM_003509
1080,-18.541018391923377,ELANE,NM_001972
1081,-18.545403295416936,QDPR,NM_000320
1082,-18.546635608222005,LYL1,NM_005583
1083,-18.54721852866987,MRPL20,NM_001318485
1084,-18.54831769440499,DVL2,NM_004422
1085,-18.55150139655291,PLEKHO2,NM_025201
1086,-18.55541529587405,ATP6V1G1,NM_004888
1087,-18.556616497219682,NUDT16,NM_152395
1088,-18.557268864523373,CHERP,NM_006387
1089,-18.55953901305791,MRPL57,NM_024026
1090,-18.55953901305791,GAK,NM_005255
1091,-18.560286226108644,CAT,NM_001752
1092,-18.561070847569063,KDM5B,NM_001314042
1093,-18.561551732406414,HS1BP3,NM_022460
1094,-18.564654113724682,GRINA,NM_000837
1095,-18.565606002734455,MYDGF,NM_019107
1096,-18.566666833073185,TMEM127,NM_017849
1097,-18.566919120355532,GLS,NM_014905
1098,-18.56773578026209,RAB1B,NM_030981
1099,-18.56951990205559,RNF2,NM_007212
1100,-18.56951990205559,CORO1B,NM_001018070
1101,-18.57089258586756,SMARCC2,NM_001330288
1102,-18.57130402384909,LMTK2,NM_014916
1103,-18.571373470704913,FBXO7,NM_012179
1104,-18.57950079105327,RIF1,NM_001177665
1105,-18.58040247069282,RCC2,NM_018715
1106,-18.581354359702594,MICAL3,NM_015241
1107,-18.585856321375285,PLTP,NM_006227
1108,-18.585856321375285,HSPA8,NM_006597
