,logLikelihood,Gene,AccNum
606,-18.063373823454516,GDI2,NM_001494
607,-18.065748632981432,POFUT2,NM_015227
608,-18.066260076276862,SMYD5,NM_006062
609,-18.068367670451565,VIRMA,NM_015496
610,-18.073432654072402,TIMM44,NM_006351
611,-18.075208839444578,TERF2IP,NM_018975
612,-18.075864102849252,DYNC1LI1,NM_016141
613,-18.076908032158922,COPS6,NM_006833
614,-18.07801401386866,LRCH4,NM_002319
615,-18.078024513783834,EXOSC8,NM_181503
616,-18.081132286499447,MRPS7,NM_015971
617,-18.081684287418877,RAB22A,NM_020673
618,-18.08206050864139,ZSWIM3,NM_080752
619,-18.083888070029126,PTPN9,NM_002833
620,-18.08994443551849,HYI,NM_001330526
621,-18.090326025608125,ZNF460,NM_006635
622,-18.091505981670633,MPRIP,NM_201274
623,-18.091600962424305,RPLP1,NM_001003
624,-18.092941159379773,SH3GL1,NM_003025
625,-18.094144812694402,HAUS7,NM_017518
626,-18.09463959867644,SLAIN2,NM_020846
627,-18.098093759666416,DDX54,NM_001111322
628,-18.098845804903167,SRRM1,NM_001303448
629,-18.10152465127613,CSNK1D,NM_139062
630,-18.102258098616755,TRIM25,NM_005082
631,-18.10304646102842,EIF2AK1,NM_014413
632,-18.104760993013432,EIF5A2,NM_020390
633,-18.104878916443557,LEPROT,NM_017526
634,-18.10836059251123,BRI3BP,NM_080626
635,-18.10934587238499,SIRT7,NM_016538
636,-18.10937212656356,MED30,NM_080651
637,-18.110161628091063,MIIP,NM_021933
638,-18.11055589239249,CTC1,NM_025099
639,-18.114677364389486,TFCP2,NM_005653
640,-18.11639991942427,ATP6V0E1,NM_003945
641,-18.11656790509686,CLASP2,NM_015097
642,-18.11704624909301,GADD45GIP1,NM_052850
643,-18.11859906488617,GUSB,NM_000181
644,-18.118972704445447,PSMD11,NM_001270482
645,-18.120238247941685,DYRK1B,NM_004714
646,-18.123046686817023,IMPACT,NM_018439
647,-18.12320711880405,MYB,NM_001130173
648,-18.123301327117254,ZSWIM9,NM_199341
649,-18.124433086207393,CLTA,NM_007096
650,-18.12645760533231,EXOSC2,NM_014285
651,-18.127992008359634,STRAP,NM_007178
652,-18.12816390914149,TBCA,NM_001297738
653,-18.12846781023026,FBXL18,NM_024963
654,-18.129181532006257,BNIP1,NM_013979
655,-18.130542526815024,NDUFS4,NM_002495
656,-18.13100654400917,MRPL22,NM_014180
657,-18.132506217400962,RIPK2,NM_003821
658,-18.13278913661363,GLO1,NM_006708
659,-18.132987018723085,SHARPIN,NM_030974
660,-18.133769122166083,TAL1,NM_003189
661,-18.135326205153685,NDUFS6,NM_004553
662,-18.138160363058027,NDUFB6,NM_002493
663,-18.139582826525142,KIF11,NM_004523
664,-18.14142337593594,ARMC10,NM_031905
665,-18.14205726699239,ALDH5A1,NM_170740
666,-18.143103822239553,SPG11,NM_025137
667,-18.143378410771742,MCOLN1,NM_020533
668,-18.143508037490676,KIF21B,NM_001252100
669,-18.14414021846519,PPP4R3A,NM_001284280
670,-18.14617478695828,PIAS4,NM_015897
671,-18.14719405320916,PREB,NM_013388
672,-18.149167059989832,FBXO45,NM_001105573
673,-18.152765250181297,NELFB,NM_015456
674,-18.15368675589111,DNMT1,NM_001130823
675,-18.15535527948655,ZBTB7A,NM_015898
676,-18.1569056651225,PCMT1,NM_005389
677,-18.157297504120102,LMTK2,NM_014916
678,-18.1589141150053,POLR2A,NM_000937
679,-18.160675877537166,DUSP12,NM_007240
680,-18.16346951082139,PQLC1,NM_025078
681,-18.164334223737484,FRY,NM_023037
682,-18.165270619731906,PRKCD,NM_001354680
683,-18.16599927849221,CRK,NM_016823
684,-18.166423800661054,SLC7A5,NM_003486
685,-18.169451656128487,ZNF772,NM_001024596
686,-18.174637625368575,MAP2K7,NM_001297555
687,-18.17494051901483,ANK1,NM_001142446
688,-18.17605372189977,CYC1,NM_001916
689,-18.178439152999978,NAPB,NM_001283018
690,-18.1799076075313,MUL1,NM_024544
691,-18.182408681915014,MICALL2,NM_182924
692,-18.18272795134294,LSM14B,NM_144703
693,-18.18284842902742,CHAF1A,NM_005483
694,-18.183739237240175,ADA,NM_000022
695,-18.18428879741874,NEDD4L,NM_001144967
696,-18.184433835535984,RECQL4,NM_004260
697,-18.18491020577822,MTCH2,NM_014342
698,-18.18640264092266,SLC38A7,NM_001308384
699,-18.187112839862206,B3GLCT,NM_194318
700,-18.18939897418997,GINS3,NM_001126129
701,-18.190876638901873,MAP7D1,NM_018067
702,-18.192545398652598,PRKAR1B,NM_001164761
703,-18.19472518286363,LTBP3,NM_001130144
704,-18.194979725530914,INO80C,NM_001098817
705,-18.19538601475516,ANTXR2,NM_058172
706,-18.19554270857339,RELL1,NM_001085400
707,-18.1973615918418,STRIP2,NM_020704
708,-18.200572877418967,SSH1,NM_018984
709,-18.20201504842858,IRF2,NM_002199
710,-18.20409835337897,CLCN7,NM_001287
711,-18.20479455543031,OIP5,NM_007280
712,-18.205428041735626,PSMG3,NM_032302
713,-18.210086271634864,MAPKAPK3,NM_001243926
714,-18.211095198105816,POLR3GL,NM_032305
715,-18.21148995300579,PCNA,NM_002592
716,-18.213171558830766,PTPN2,NM_002828
717,-18.21365150785792,CCDC88B,NM_032251
718,-18.21622958391973,RAB11FIP3,NM_014700
719,-18.216608702326607,SF3B6,NM_016047
720,-18.216913634289178,PTMA,NM_001099285
721,-18.218009495079077,CHUK,NM_001278
722,-18.218894875896144,CALM3,NM_005184
723,-18.219282034818857,PDPK1,NM_002613
724,-18.21973620076301,FRAT2,NM_012083
725,-18.22041270833383,ARFGEF2,NM_006420
726,-18.22438030198687,SIGMAR1,NM_001282208
727,-18.230152642434717,WHAMM,NM_001080435
728,-18.23479186244715,MIDN,NM_177401
729,-18.236318414710897,C17orf49,NM_001142798
730,-18.24098383235233,TM7SF2,NM_003273
731,-18.241005566758947,CDK6,NM_001145306
732,-18.241783483045303,HMGN1,NM_004965
733,-18.242630711910113,TIMM17B,NM_001167947
734,-18.243157421176605,GORASP2,NM_015530
735,-18.24496427569017,PRDX6,NM_004905
736,-18.245218566225446,CYTH2,NM_017457
737,-18.24559309358956,NABP2,NM_024068
738,-18.246500696431124,ZNRF2,NM_147128
739,-18.24660074394122,TAF1B,NM_005680
740,-18.250055739077297,VCPKMT,NM_024558
741,-18.25188504038178,EPS15,NM_001981
742,-18.25230216347152,XYLB,NM_001349178
743,-18.253819399263698,OGFR,NM_007346
744,-18.254380062986023,PAXX,NM_183241
745,-18.256059237673487,DNAJC14,NM_032364
746,-18.256923318344096,SMARCC1,NM_003074
747,-18.26067393278425,CBX2,NM_005189
748,-18.261152775230425,SBF1,NM_002972
749,-18.26154710468585,VPS13C,NM_001018088
750,-18.2629123065475,GNB1L,NM_053004
751,-18.26292298133858,SEC61A1,NM_013336
752,-18.26381268262689,LRRC58,NM_001099678
753,-18.266850284700336,ATP7B,NM_000053
754,-18.270809748803355,GARS,NM_001316772
755,-18.27110823560726,BOD1L1,NM_148894
756,-18.271361654927468,H2AFY,NM_138610
757,-18.271917329143925,RASSF1,NM_170714
758,-18.272238490194745,PSMD5,NM_005047
759,-18.27253957385721,DOCK5,NM_024940
760,-18.272932637370808,PSMD6,NM_001271779
761,-18.273020105248797,CDKN2AIPNL,NM_080656
762,-18.274649869636676,STXBP1,NM_003165
763,-18.274680905887184,UMPS,NM_000373
764,-18.274801783458496,ANKRD10,NM_017664
765,-18.2774963015768,CTSD,NM_001909
766,-18.278765634336267,MRPS9,NM_182640
767,-18.27948889812229,NDFIP1,NM_030571
768,-18.279604706428525,PHPT1,NM_001287343
769,-18.28151032076149,TOE1,NM_025077
770,-18.28210511650551,ATG12,NM_004707
771,-18.285853113293882,LANCL2,NM_018697
772,-18.28928100498946,PRKCB,NM_002738
773,-18.296771238154644,CCNE1,NM_001238
774,-18.297922267789335,GAB3,NM_001081573
775,-18.29800646200117,LAGE3,NM_006014
776,-18.298478561951946,PEBP1,NM_002567
777,-18.29886836732263,TMEM59,NM_001305043
778,-18.306163422087025,DOCK11,NM_144658
779,-18.307141568826538,TIMM29,NM_138358
780,-18.307272915483946,POLR2I,NM_006233
781,-18.307709485820112,UBALD1,NM_145253
782,-18.30863445589428,REPS2,NM_004726
783,-18.30977149983954,SRP68,NM_014230
784,-18.310659305445462,ULK1,NM_003565
785,-18.31123115229979,UHRF1BP1,NM_017754
786,-18.312230660009057,DPP3,NM_130443
787,-18.312250566099245,C15orf61,NM_001143936
788,-18.31298243942169,TSPAN3,NM_005724
789,-18.314360625417315,EML3,NM_153265
790,-18.314791091814243,VTI1A,NM_001318203
791,-18.315123771451663,NOLC1,NM_001284388
792,-18.31636848483958,NAA16,NM_024561
793,-18.316571024262277,THEMIS2,NM_001105556
794,-18.317037034116023,ARAP1,NM_001040118
795,-18.319548277615244,ATPAF1,NM_022745
796,-18.320366922888766,MRM3,NM_018146
797,-18.321666543313334,SUZ12,NM_015355
798,-18.322594560889794,CLIP2,NM_003388
799,-18.322837262857686,TRAPPC6A,NM_024108
800,-18.323495945508494,APLP2,NM_001642
801,-18.323513431847292,INTS4,NM_033547
802,-18.32404606833036,PURA,NM_005859
803,-18.326794077523914,ALG8,NM_001007027
804,-18.329041065757984,HSD17B8,NM_014234
805,-18.32909885161503,SPEN,NM_015001
806,-18.33142592319598,TOP1,NM_003286
807,-18.332641874511822,SENP6,NM_015571
808,-18.333065176155007,CENPB,NM_001810
809,-18.333118103111026,TMEM167B,NM_001322248
810,-18.333544965290848,SMAP1,NM_001281439
811,-18.333720929649083,DDX58,NM_014314
812,-18.336442629408456,HNRNPUL2,NM_001079559
813,-18.337083140097494,MAP4K2,NM_004579
814,-18.339611653904836,RPL37A,NM_000998
815,-18.340897142455695,INCENP,NM_001040694
816,-18.342143680784584,TRIM58,NM_015431
817,-18.344739136014535,ZNRF1,NM_032268
818,-18.345348883217248,EMC10,NM_175063
819,-18.347608450947536,SDHAF3,NM_020186
820,-18.348259093254033,COX6B1,NM_001863
821,-18.34972607533213,STK4,NM_001352385
822,-18.350598789417628,DST,NM_001144769
823,-18.351029094854432,RILPL2,NM_145058
824,-18.354183265698975,VPS18,NM_020857
825,-18.354905381375296,FMNL1,NM_005892
826,-18.3562836080958,EHBP1L1,NM_001099409
827,-18.35837857249594,CEP85L,NM_001042475
828,-18.35902080518834,SAP130,NM_001145928
829,-18.35935023883635,ERP29,NM_006817
830,-18.35960788626432,ALG1,NM_019109
831,-18.361159716711892,H1F0,NM_005318
832,-18.362763971943625,SCD,NM_005063
833,-18.36419005860535,RBFA,NM_024805
834,-18.364369199256274,SERINC5,NM_001174072
835,-18.370480327741664,GAB2,NM_080491
836,-18.372052335562906,QSOX2,NM_181701
837,-18.374668240931058,YWHAH,NM_003405
838,-18.3748368635157,STK11IP,NM_052902
839,-18.377747815523577,NCBP3,NM_001114118
840,-18.379813697518212,SLC25A13,NM_001160210
841,-18.37982806226079,RPL12,NM_000976
842,-18.38184867592292,NOL9,NM_024654
843,-18.382928798257282,COMMD8,NM_017845
844,-18.385958121462807,IDH3A,NM_005530
845,-18.3870119973407,SLC9A7,NM_001257291
846,-18.387575636662675,SDE2,NM_152608
847,-18.38776628850422,SERF2,NM_001199877
848,-18.387977710483682,PLXDC2,NM_032812
849,-18.389895555159995,PPAT,NM_002703
850,-18.391082447687165,ZNF316,NM_001278559
851,-18.39135957708901,CDC25A,NM_001789
852,-18.391768665862582,CIB1,NM_001277764
853,-18.39181895436645,CHST12,NM_018641
854,-18.3944085493555,PIP4P2,NM_018710
855,-18.395691053549076,CST7,NM_003650
856,-18.397776801798674,FKBP4,NM_002014
857,-18.39791405821909,PARVG,NM_022141
858,-18.39813563557417,CCDC85B,NM_006848
859,-18.398455163731125,YARS2,NM_001040436
860,-18.398565182994993,MFSD2B,NM_001346880
861,-18.399768751476092,HBM,NM_001003938
862,-18.40278965238362,ACYP1,NM_001302617
863,-18.403174149486077,DCTN5,NM_001199743
864,-18.403697065192784,WDR43,NM_015131
865,-18.40376860834445,ROGDI,NM_024589
866,-18.404616642732936,EIF3A,NM_003750
867,-18.404661120580325,MRPS18C,NM_016067
868,-18.407240311658864,LGALS3BP,NM_005567
869,-18.40981433781521,GCLM,NM_002061
870,-18.410156030319698,TNFRSF1B,NM_001066
871,-18.411480097422736,KMT5C,NM_032701
872,-18.412546239522136,NAA30,NM_001011713
873,-18.413551952652544,SRSF10,NM_054016
874,-18.414223949076128,MSN,NM_002444
875,-18.414451238288667,TBC1D20,NM_144628
876,-18.4163858838233,NCLN,NM_020170
877,-18.416552751237152,EFNB1,NM_004429
878,-18.417000664259678,STYX,NM_145251
879,-18.419783397507324,CENPT,NM_025082
880,-18.419950658031954,MYDGF,NM_019107
881,-18.420769614147126,ACBD3,NM_022735
882,-18.425488344797298,PGRMC2,NM_006320
883,-18.425645950754383,NDUFAF3,NM_199069
884,-18.427542642885584,FZD5,NM_003468
885,-18.428262634503728,CAPN1,NM_001198868
886,-18.429291280517347,POLD4,NM_021173
887,-18.43364684978502,IMPAD1,NM_017813
888,-18.433794397511917,GGA2,NM_015044
889,-18.433840078291045,PIN1,NM_006221
890,-18.43440682990832,P4HTM,NM_177938
891,-18.434689987735705,ZFAND3,NM_021943
892,-18.43484796400754,PLEC,NM_201380
893,-18.43489340973024,NCR3LG1,NM_001202439
894,-18.438549086778924,UBALD2,NM_182565
895,-18.442328490875255,CMIP,NM_198390
896,-18.44233843136421,HSPG2,NM_001291860
897,-18.445621606714624,RPS6KA1,NM_002953
898,-18.446338310780572,HASPIN,NM_031965
899,-18.447000097165546,SUPT4H1,NM_003168
900,-18.44745104913499,ACTR5,NM_024855
901,-18.449108781684327,HINT2,NM_032593
902,-18.449331573263727,ZCCHC4,NM_024936
903,-18.44950062068193,WDR18,NM_024100
904,-18.44985771499419,CDK9,NM_001261
905,-18.45101953943195,STRIP1,NM_033088
906,-18.451294862785335,RTCA,NM_001130841
907,-18.451795832402777,TNS3,NM_022748
908,-18.45270701765144,CYHR1,NM_001330618
909,-18.45350335488564,MEGF8,NM_001271938
910,-18.453767388451393,AKAP9,NM_005751
911,-18.459868000836067,RUNDC1,NM_001321381
912,-18.46004896920287,HINT3,NM_138571
913,-18.46081924549018,DDX56,NM_019082
914,-18.462280432070244,NAIF1,NM_197956
915,-18.463630130158467,PRKD2,NM_016457
916,-18.46386166441453,HYAL2,NM_033158
917,-18.464033535138874,CREB3L2,NM_194071
918,-18.46563183495095,GPATCH1,NM_018025
919,-18.466624461328628,DCTN6,NM_006571
920,-18.467570729169463,LGR4,NM_018490
921,-18.469474146991328,SLAIN1,NM_001242868
922,-18.469627695199254,RNASE1,NM_198235
923,-18.469988474168513,IRF2BPL,NM_024496
924,-18.47044168605563,ING5,NM_032329
925,-18.472283584387647,FOXK1,NM_001037165
926,-18.472499815341948,MAPK7,NM_139033
927,-18.47335873637036,FMNL3,NM_175736
928,-18.47721124577785,MPV17L2,NM_032683
929,-18.47815589055133,MAN1A1,NM_005907
930,-18.478373024608484,TADA2B,NM_152293
931,-18.48136554312958,NISCH,NM_007184
932,-18.48604090771465,PIGH,NM_004569
933,-18.48653395594095,CDC73,NM_024529
934,-18.48712134988494,STAT5A,NM_001288718
935,-18.487535080731423,MPHOSPH10,NM_005791
936,-18.487759831630058,KMT2A,NM_001197104
937,-18.488165279194607,DVL2,NM_004422
938,-18.49023750900946,MYO1F,NM_012335
939,-18.490652855697757,YY1,NM_003403
940,-18.495639572636883,AK3,NM_016282
941,-18.496211247246034,BCCIP,NM_078469
942,-18.498300717209087,MUTYH,NM_001128425
943,-18.500045827005106,UBA5,NM_024818
944,-18.502239175547533,SNAPC3,NM_001039697
945,-18.50344760556637,PMAIP1,NM_021127
946,-18.504024268187013,INTS8,NM_017864
947,-18.507053874753527,LRRFIP1,NM_001137552
948,-18.508698810856355,PPIL2,NM_014337
949,-18.508843083162972,FAM76B,NM_144664
950,-18.509205239366487,LZTR1,NM_006767
951,-18.509512162336936,MAPK3,NM_002746
952,-18.510393733144493,MZT2A,NM_001085365
953,-18.513863876132493,PTPRJ,NM_002843
954,-18.51576252526865,SYNGR1,NM_004711
955,-18.51701444312414,RING1,NM_002931
956,-18.517178850100148,SLC25A44,NM_001286184
957,-18.520278152909217,TMEM9B,NM_020644
958,-18.520645901093253,MARCH2,NM_016496
959,-18.521079756158553,ANKFY1,NM_001257999
960,-18.521838971265318,EDEM3,NM_001319960
961,-18.522867953518492,SLC25A11,NM_003562
962,-18.524492188230024,ELANE,NM_001972
963,-18.524844432334763,UCK1,NM_001261451
964,-18.524921344689034,NOL4L,NM_001256798
965,-18.525673052548996,NECAP1,NM_015509
966,-18.526307328921696,HSBP1,NM_001537
967,-18.52990074355085,HTT,NM_002111
968,-18.530247201631507,AGBL5,NM_021831
969,-18.531003852247114,ZBTB4,NM_020899
970,-18.53269803456378,MED22,NM_181491
971,-18.534533028530316,DTYMK,NM_001320905
972,-18.53488577620315,RBM15B,NM_013286
973,-18.536413275569124,PGM2,NM_018290
974,-18.539623406307797,ACP1,NM_004300
975,-18.54015529729452,KIF21A,NM_001173464
976,-18.542374814116606,RIF1,NM_001177665
977,-18.54251714767554,SEPT8,NM_015146
978,-18.5438703815562,CLPTM1L,NM_030782
979,-18.544289251958347,ASF1B,NM_018154
980,-18.544614671491477,RIOK2,NM_018343
981,-18.549530395378042,ARPC1B,NM_005720
982,-18.54977266004337,UTP11,NM_016037
983,-18.55198813778134,VPS33A,NM_022916
984,-18.55302307223134,AKAP12,NM_005100
985,-18.553460941431798,ATP6V0A2,NM_012463
986,-18.55372936753211,PTPA,NM_178001
987,-18.55383495918877,FSCN1,NM_003088
988,-18.55452675549588,TMC6,NM_001127198
989,-18.55703499372117,GSK3A,NM_019884
990,-18.557629667179214,KHSRP,NM_003685
991,-18.558207288641135,RCN2,NM_001271837
992,-18.56045124107524,ACAA2,NM_006111
993,-18.5632375616931,KLHL11,NM_018143
994,-18.56541013216116,NAA15,NM_057175
995,-18.567900596419737,HBQ1,NM_005331
996,-18.5693030929725,RAB32,NM_006834
997,-18.56959568761895,ARF5,NM_001662
998,-18.570712149415566,TSSC4,NM_001297658
999,-18.57306562041876,EXOC4,NM_021807
1000,-18.57552463009844,SLF2,NM_018121
1001,-18.57576222874886,PPIF,NM_005729
1002,-18.578153308237752,PPT1,NM_000310
1003,-18.57926422749958,HNRNPLL,NM_138394
1004,-18.583806004422566,WDR5,NM_017588
1005,-18.58492814859887,THOP1,NM_003249
1006,-18.585495355122024,ICE1,NM_015325
1007,-18.585681212641312,ESRRA,NM_001282450
1008,-18.588237428075153,BSDC1,NM_001300958
1009,-18.589715315884618,KCNK5,NM_003740
1010,-18.58987457022913,PRMT6,NM_018137
1011,-18.592093018949317,SLC22A16,NM_033125
1012,-18.592393372930815,RBM45,NM_152945
1013,-18.59314064188871,USP4,NM_003363
1014,-18.595050641410058,CDCA7,NM_031942
1015,-18.59565167762331,NDUFV1,NM_007103
1016,-18.597737745688427,MRPL47,NM_020409
1017,-18.597894624983983,PTRH1,NM_001002913
1018,-18.600549908642634,NEMP1,NM_001130963
1019,-18.60065655344489,WDR82,NM_025222
1020,-18.60113421178802,NADSYN1,NM_018161
1021,-18.602972271415144,KDM5D,NM_001146705
1022,-18.603645603271413,TNPO3,NM_012470
1023,-18.60777044283366,TMEM41B,NM_015012
1024,-18.607905362686285,CPPED1,NM_018340
1025,-18.608591276073348,APH1A,NM_016022
1026,-18.609053779992564,ZNF784,NM_203374
1027,-18.61106909864371,LONP1,NM_004793
1028,-18.61147028424573,FAM89B,NM_001098784
1029,-18.61211117737197,NCAPG,NM_022346
1030,-18.6175086986094,SCAF4,NM_020706
1031,-18.621856515746174,PLK3,NM_004073
1032,-18.62192955808794,SMDT1,NM_033318
1033,-18.62446764070258,HIBADH,NM_152740
1034,-18.624986493862835,RAB6B,NM_016577
1035,-18.62622047885359,ITM2B,NM_021999
1036,-18.626445581876613,CDCA8,NM_001256875
1037,-18.628202240518394,RAB24,NM_001031677
1038,-18.62878933206253,TSPYL2,NM_022117
1039,-18.629442977072767,SERBP1,NM_001018067
1040,-18.6313467097713,STXBP3,NM_007269
1041,-18.631423146989082,AVL9,NM_015060
1042,-18.634185977278005,ARFGAP1,NM_001281482
1043,-18.636257363915323,MVD,NM_002461
1044,-18.63697433952833,CDR2,NM_001802
1045,-18.63700159352438,SSFA2,NM_001130445
1046,-18.637019045875,WDR62,NM_001083961
1047,-18.63844782305613,DOCK2,NM_004946
1048,-18.6385885591059,AQP3,NM_004925
1049,-18.63901429574887,RCE1,NM_005133
1050,-18.641016800902438,COQ5,NM_032314
1051,-18.641565359038143,EEF2K,NM_013302
1052,-18.64199881183073,PRTN3,NM_002777
1053,-18.64208679826026,SLC48A1,NM_017842
1054,-18.642772744139894,MED17,NM_004268
1055,-18.644081441625925,RPL13,NM_033251
1056,-18.64494823188064,TTC21B,NM_024753
1057,-18.64524222822782,RPS17,NM_001021
1058,-18.645591785875755,UBR1,NM_174916
1059,-18.648836241595898,MCRIP1,NM_207368
1060,-18.649147607218215,TRNAU1AP,NM_017846
1061,-18.650876990058816,TOMM34,NM_006809
1062,-18.653616017056137,SORD,NM_003104
1063,-18.65396970575163,BLOC1S4,NM_018366
1064,-18.657162358312597,ISCA2,NM_194279
1065,-18.657381104139027,CCSAP,NM_145257
1066,-18.65821071870911,PSMA7,NM_002792
1067,-18.65924592362633,ZDHHC12,NM_001318015
1068,-18.661637164680123,AK7,NM_001350888
1069,-18.66172675066628,HM13,NM_178582
1070,-18.66377316272895,RNF181,NM_016494
1071,-18.66560219630927,GNA12,NM_007353
1072,-18.6656618654271,NDUFB7,NM_004146
1073,-18.66576707969,STK10,NM_005990
1074,-18.66717564291759,ARRB1,NM_004041
1075,-18.667254317658664,TMEM179B,NM_199337
1076,-18.668200011078184,DOCK8,NM_203447
1077,-18.669516294329362,SF3B2,NM_006842
1078,-18.66960778283365,CNOT10,NM_015442
1079,-18.66962934497957,TAF4B,NM_001293725
1080,-18.669929578886226,FUT11,NM_001284194
1081,-18.670687792751583,FGFR1OP,NM_007045
1082,-18.671981427059553,ATP6V1G1,NM_004888
1083,-18.67225023924527,FBXO46,NM_001329632
1084,-18.67318557908491,ANPEP,NM_001150
1085,-18.673359575083442,FADS2,NM_004265
1086,-18.673635177564833,SF3B5,NM_031287
1087,-18.674391888493894,TM2D1,NM_032027
1088,-18.676165378986667,MIA3,NM_001324062
1089,-18.67656575759933,TCOF1,NM_001135243
1090,-18.676635810059196,C16orf62,NM_020314
1091,-18.676655690081766,SEPT6,NM_145799
1092,-18.677267248304574,SRD5A3,NM_024592
1093,-18.677662981509787,GNB2,NM_005273
1094,-18.681621152527043,ORAI3,NM_152288
1095,-18.68205645912932,PSME2,NM_002818
1096,-18.68327684087978,HDAC1,NM_004964
1097,-18.683451292552732,TRANK1,NM_001329998
1098,-18.683910876438244,SPOUT1,NM_016390
1099,-18.68481392393851,OSBP,NM_002556
1100,-18.68525796905182,COPB1,NM_016451
1101,-18.686106246409423,PTDSS1,NM_014754
1102,-18.68881772631418,TMEM127,NM_017849
1103,-18.689414423234165,AKIRIN1,NM_024595
1104,-18.69113439752504,DVL3,NM_004423
1105,-18.691491337822782,LAPTM5,NM_006762
1106,-18.693095760701894,RPN1,NM_002950
1107,-18.69334657585244,ATP6V0A1,NM_001130020
1108,-18.693374701043002,PRDM15,NM_001282934
1109,-18.69408970400279,MAD2L1,NM_002358
